Tree_Depth=20_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.99_REC=0.96_F1=0.98_PR=1.00
Tree_Depth=20_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.99_REC=0.96_F1=0.98_PR=1.00
NaiveBayes_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.77_REC=0.74_F1=0.71_PR=0.68
NaiveBayes_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.77_REC=0.74_F1=0.71_PR=0.68
NaiveBayes_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.77_REC=0.74_F1=0.71_PR=0.68
NaiveBayes_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.77_REC=0.74_F1=0.71_PR=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Naive_Vars=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_A=0.77_R=0.74_F1=0.71_P=0.68
Tree_Depth=20_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.99_REC=0.96_F1=0.98_PR=1.00
Tree_Depth=20_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.99_REC=0.96_F1=0.98_PR=1.00
Tree_Depth=20_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.99_REC=0.96_F1=0.98_PR=1.00
SVM_RegParam=20_Degree=3_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.83_REC=0.67_F1=0.75_PR=0.84
SVM_RegParam=20_Degree=3_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.83_REC=0.67_F1=0.75_PR=0.84
LogReg_LR=0.0025_epochs=300_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']ACC80.66783547401428
LogReg_LR=0.0025_epochs=300_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']ACC80.66783547401428
LogReg_LR=0.0025_epochs=300_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']ACC80.66783547401428
LogReg_LR=0.0025_epochs=300_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']ACC80.66783547401428
LogReg_LR=0.0025_epochs=300_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']ACC80.66783547401428
Tree_Depth=20_Variables=['scl_passenger_class_Lower' 'scl_passenger_class_Middle' 'scl_passenger_class_Upper' 'scl_passenger_sex_F' 'scl_passenger_sex_M' 'scl_Embarked_C' 'scl_Embarked_Q' 'scl_Embarked_S' 'scl_Age_sqrt' 'scl_Fare_Sqrt']_ACC=0.99_REC=0.96_F1=0.98_PR=1.00
